pmid,species_name,species_id,gene_name,gene_id
39625973,bacteria,629395,,
39625977,mouse,10090,TRPC6,7225
39625990,patients,9606,COL4A5,1287
39625995,human,9606,,
39625998,,,,
39626005,patient,9606,,
39626007,Massilia timonae,47229,,
39626009,,,,
39626033,humans,9606,,
39626045,participants,9606,,
39626088,mouse,10090,TNF-alpha,21926
39626089,patients,9606,,
39626127,patients,9606,NfL,4747
39626159,patient,9606,BRAF,673
39626168,,,,
39626201,patients,9606,,
39626217,patients,9606,DARPP32,84152
39626227,patients,9606,,
39626236,,,,
39626238,,,,
39626263,patient,9606,,
39626264,,,DNMT3A,1788
39626284,women,9606,,
39614771,human,9606,,
39614816,,,,
39614895,patients,9606,,
39614916,patients,9606,albumin,213
39614945,SARS-CoV-2,2697049,,
39614982,patients,9606,,
39615006,,,,
39615072,,,,
39615251,Kingella kingae,504,,
39615276,mouse,10090,SIRT5,68346
39615328,,,CAT,847
39615399,patients,9606,,
39615636,mice,10090,FBN1,2200
39616147,patient,9606,,
39616155,,,,
39616160,,,,
39616172,,,,
39616178,,,SNORD116,692236
39616179,,,,
39616188,,,,
39616200,,,,
39616206,SARS-CoV-2,2697049,TRIM7,94089
39616217,,,,
39616246,human,9606,,
39616263,human,9606,,
39616313,patients,9606,CD74,972
39616340,people,9606,,
39616355,women,9606,,
39616357,patients,9606,,
39616373,,,,
39616378,,,AST,26503
39616379,patient,9606,,
39616384,hepatitis B virus,10407,,
39616394,patient,9606,,
39616409,,,klotho,9365
39616497,,,,
39616503,,,,
39616506,,,,
39616586,,,,
39616613,mice,10090,Sepp1,20363
39616618,,,,
39616630,Patient,9606,,
39616673,chickens,9031,,
39616745,patient,9606,,
39616747,patient,9606,,
39617666,patients,9606,,
39617691,Escherichia coli,562,MK2,9261
39617737,,,,
39617752,,,,
39617757,human,9606,BRAF,673
39617764,,,,
39617766,,,,
39617788,patient,9606,,
39617789,,,p16INK4A,1029
39617806,humans,9606,,
39617834,,,HMOX1,3162
39617890,jujube,326968,,
39617897,mammalian,9606,,
39617904,human,9606,,
39617921,patients,9606,ABO,28
39617931,patients,9606,,
39617936,patients,9606,,
39618020,,,,
39618027,S. cerevisiae,4932,,
39618079,human,9606,insulin,3630
39618080,human,9606,HER-2,2064
39618173,mice,10090,FGF21,26291
39618238,,,,
39618269,cow,9913,,
39618289,humans,9606,,
39618302,,,,
39618417,,,,
39618453,patients,9606,,
39618477,infants,9606,,
39618478,,,,
39618484,,,,
39618488,,,,
39618496,patients,9606,,
39618502,human,9606,caspase3,836
39618507,,,,
39618508,patient,9606,,
39618542,patients,9606,,
39618568,,,,
39618575,patient,9606,,
39618584,,,,
39618585,,,,
39618591,Mycobacterium,55883,,
39618595,,,,
39618596,patients,9606,,
39618608,patients,9606,,
39618632,woman,9606,,
39618644,patient,9606,,
39618647,outpatient,9606,,
39618672,,,,
39618675,women,9606,,
39618684,patient,9606,,
39618688,,,,
39618691,woman,9606,thyroid peroxidase,7173
39618708,patients,9606,,
39618709,patients,9606,,
39618710,patient,9606,,
39618735,patients,9606,,
39618741,patient,9606,,
39618744,,,,
39618745,patients,9606,,
39618765,patient,9606,,
39618770,,,,
39618774,HTLV-1,11908,,
39618810,human,9606,,
39618812,patients,9606,,
39618815,,,,
39618821,,,,
39618850,Bacteroides thetaiotaomicron,818,,
39618880,patients,9606,,
39618915,patients,9606,,
39618940,patients,9606,,
39618942,patients,9606,adrenomedullin,133
39618945,,,,
39618946,women,9606,,
39618993,,,,
39619007,patients,9606,,
39619012,,,,
39619019,,,,
39619022,patient,9606,,
39619051,,,,
39619052,patient,9606,,
39619056,patients,9606,NF-kappaB,4790
39619063,,,,
39619077,participants,9606,,
39619089,cat,9685,,
39619092,,,,
39619112,,,,
39619113,patient,9606,,
39619161,Participants,9606,IL-1beta,3553
39619169,human,9606,fibroblast growth factor-2,2247
39619170,patients,9606,,
39619176,patients,9606,,
39619203,,,BDNF,627
39619219,,,visfatin,10135
39619221,patients,9606,Lipoprotein(a),4018
39619223,Patients,9606,ALP,250
39619228,SARS-CoV-2,2697049,angiotensin-converting enzyme 2,59272
39619229,,,,
39619233,Patient,9606,,
39619237,women,9606,,
39619289,Coccinella,41138,COI,4512
39619290,,,,
39619303,Patient,9606,,
39619309,,,,
39619316,patient,9606,,
39619339,patients,9606,,
39619369,Candida,1535326,,
39619371,patient,9606,,
39619407,tobacco,4097,,
39619416,Plasmodium,5850,,
39619418,patient,9606,,
39619432,Candida albicans,5476,,
39619433,patients,9606,CA125,94025
39619438,patients,9606,,
39619463,,,,
39619480,,,BBOX1,8424
39619483,,,NOP56,10528
39619486,,,,
39619487,patients,9606,,
39619515,,,,
39619523,,,,
39619526,,,,
39619529,carpet grass,158091,,
39619574,patients,9606,,
39619591,,,,
39619609,people,9606,,
39619611,,,ABCB1,5243
39619627,patients,9606,,
39619653,patients,9606,CD20,54474
39619654,patients,9606,,
39619671,women,9606,,
39619698,yeast,4932,,
39619700,patients,9606,,
39619709,,,,
39619711,patient,9606,,
39619716,,,,
39619717,,,,
39619737,human,9606,DLL4,54567
39619745,patients,9606,C-reactive protein,1401
39619764,patients,9606,insulin,3630
39619769,Human,9606,,
39619772,,,,
39619776,patients,9606,GLYCTK,132158
39619801,,,,
39619805,,,,
39619838,patients,9606,PR,5241
39619852,yeasts,4932,,
39619856,women,9606,,
39619861,,,,
39619867,SARS-CoV-2,2697049,,
39619874,Human,9606,beta-galactosidase,2720
39619875,human,9606,STAT3,6774
39619889,,,,
39619924,rats,10116,,
39619951,mice,10090,,
39619961,mice,10090,AMPK,5563
39619971,women,9606,,
39619989,human,9606,,
39619991,Pseudomonas,306,,
39619997,human,9606,SIRT1,23411
39620005,rats,10116,,
39620009,strawberry,3747,,
39620019,L. acidophilus,1579,,
39620077,,,,
39620098,Bacillus subtilis,1423,,
39620131,,,,
39620135,pigs,9823,CFTR,1080
39620172,patients,9606,,
39620182,,,,
39620185,patient,9606,Thyroid Hormone Receptor-Beta1,7068
39620187,participants,9606,insulin,3630
39620209,,,,
39620215,patients,9606,PI3K,5295
39620226,Bacillus,55087,CD38,952
39620263,,,,
39620306,patients,9606,,
39620355,,,,
39620392,,,,
39620402,cats,9685,,
39620442,,,,
39620485,patients,9606,,
39620500,cyanobacteria,1117,Sec61,29927
39620525,,,,
39620526,,,,
39620528,,,,
39620531,,,,
39620538,,,,
39620554,,,,
39620558,,,albumin,213
39620567,patients,9606,,
39620571,patients,9606,,
39620666,,,,
39620675,,,,
39620684,,,,
39620693,,,,
39620974,Drosophila,7227,MyoII,38001
39621171,patients,9606,TERTp,7015
39621173,women,9606,,
39621206,patients,9606,insulin,3630
39621213,patients,9606,,
39621282,,,,
39621285,,,,
39621362,,,,
39621402,human,9606,,
39621605,,,,
39621652,,,,
39621655,human,9606,GRO-alpha,2919
39621671,,,,
39621674,,,,
39621679,,,Nrf2,4780
39621682,women,9606,,
39621683,men,9606,,
39621692,people,9606,,
39621707,human,9606,,
39621711,,,,
39621714,,,,
39621715,Women,9606,,
39621721,,,,
39621724,Mouse,10090,glutaminase,2744
39621725,patients,9606,G6PD,2539
39621772,human,9606,,
39621803,,,GATA3,2625
39621805,human,9606,IFNepsilon,230405
39621852,,,,
39621862,Patients,9606,,
39621890,,,,
39621904,AMB-1,342108,,
39621909,,,,
39621911,,,,
39621919,participants,9606,,
39621920,human,9606,,
39621930,,,,
39621937,,,,
39622021,patients,9606,,
39622080,,,,
39622276,,,,
39622313,,,,
39622435,Patients,9606,,
39622507,women,9606,HER2,2064
39622534,,,,
39622539,,,,
39622554,patient,9606,,
39622573,women,9606,,
39622581,patient,9606,,
39622623,,,,
39622674,patient,9606,,
39622685,patients,9606,IgE,3497
39622687,patients,9606,IgE,3497
39622692,patients,9606,,
39622759,patients,9606,,
39622760,patient,9606,BCMA,608
39622832,,,,
39622841,Bacillus subtilis,1423,,
39622847,,,G-CSF,1440
39622850,Zanthoxylum nitidum,354528,,
39622851,sunflower,4232,,
39622881,Staphylococcus aureus,1280,,
39622889,,,,
39622903,Human,9606,,
39622910,human,9606,p73,7161
39622912,,,,
39622916,patients,9606,,
39622917,patients,9606,,
39622928,,,,
39622961,Amur tiger,74533,,
39622980,,,,
39622982,Aspergillus fumigatus,746128,Ndk,4833
39623035,CT,365345,,
39623039,,,,
39623070,patients,9606,,
39623101,,,,
39623125,women,9606,,
39623141,Bacillus subtilis,1423,,
39623205,patient,9606,,
39623243,,,,
39623303,Participants,9606,,
39623313,patients,9606,HER2,2064
39623318,E. coli,562,,
39623321,patients,9606,,
39623337,patients,9606,,
39623347,,,,
39623358,patients,9606,,
39623359,,,,
39623365,patients,9606,,
39623378,,,,
39623397,mice,10090,CTCF,13018
39623405,,,,
39623425,patients,9606,,
39623429,patients,9606,,
39623430,,,,
39623477,people,9606,,
39623492,women,9606,,
39623493,Anopheles sp,38782,,
39623500,rats,10116,p65,25716
39623502,patients,9606,,
39623503,humans,9606,,
39623505,Xenopus,8355,beta-catenin,399274
39623529,patients,9606,,
39623550,HIV,11676,,
39623561,,,,
39623586,human,9606,,
39623593,wild boars,9823,,
39623610,patients,9606,,
39623744,patients,9606,CD8,925
39623758,people,9606,,
39623791,,,,
39623798,,,,
39623879,,,NLRP3,114548
39623881,,,,
39623907,patient,9606,,
39623939,,,,
39624049,patients,9606,,
39624060,donkeys,9793,renin,106822997
39624063,yeast,4932,beta-defensin 10,414341
39624075,patients,9606,,
39624084,S. suis,1307,IgM,102167096
39624110,patients,9606,,
39624114,,,,
39624115,patients,9606,,
39624142,human,9606,,
39624150,rotavirus,10912,,
39624161,rat,10116,glial fibrillary acidic protein,24387
39624179,,,,
39624194,P. aeruginosa,287,,
39624195,,,,
39624209,s.l,1046293,,
39624214,patient,9606,,
39624224,fish,7898,,
39624249,patients,9606,CD8,925
39624256,,,,
39624266,Macrocybe,56472,,
39624267,,,,
39624366,human,9606,,
39624378,patients,9606,,
39624386,patients,9606,HIF-1alpha,3091
39624401,patients,9606,LGALS3BP,3959
39624410,,,,
39624411,,,,
39624420,,,,
39624422,,,,
39624425,mice,10090,Mcoln1,94178
39624442,,,,
39624448,patients,9606,,
39624452,,,,
39624459,patients,9606,,
39624494,,,,
39624498,,,,
39624509,patients,9606,,
39624526,patients,9606,,
39624537,,,,
39624550,,,,
39624556,patients,9606,,
39624576,patients,9606,MAPK8,5599
39624581,,,,
39624596,patients,9606,,
39624603,,,,
39624638,patients,9606,,
39624645,human,9606,Abeta,351
39624651,patient,9606,,
39624653,,,,
39624670,patients,9606,PIR,8544
39624678,,,,
39624682,patients,9606,,
39624683,patient,9606,,
39624714,bacteria,629395,,
39624718,human,9606,,
39624719,human,9606,,
39624723,,,,
39624766,patient,9606,catalase,847
39624781,women,9606,,
39624798,patients,9606,,
39624812,patients,9606,,
39624817,patients,9606,,
39624837,Coptis deltoidea,261449,NF-kappaB p65,5970
39624841,,,,
39624866,human,9606,,
39624868,,,,
39624879,patients,9606,,
39624950,,,,
39625061,mice,10090,KV1.8,3744
39625064,,,,
39625084,,,,
39625096,human,9606,,
39625106,,,,
39625126,patients,9606,,
39625149,human,9606,Galectin-1,3956
39625174,participants,9606,,
39625183,human,9606,LINC01419,103352670
39625292,,,,
39625299,,,,
39625470,,,TPR,7175
39625480,,,,
39625534,patients,9606,,
39625552,patients,9606,,
39625652,mice,10090,FOXO3,56484
39625704,,,,
39625725,,,,
39625753,Pseudomonas,132476,,
39625767,patients,9606,,
39625771,patients,9606,,
39625779,Patient,9606,,
39625782,mice,10090,PRDM16,63976
39625848,patients,9606,insulin,3630
39625849,,,,
39625855,,,,
39625871,Arabidopsis,3702,WHIRLY1,838003
39625884,,,,
39625895,SARS-CoV-2,2697049,RdRp,43740578
39625899,human,9606,,
39625981,,,,
39626167,Patients,9606,,
39626224,participants,9606,,
39626234,,,,
39626235,patients,9606,,
39626243,Patients,9606,,
